id,sentence,subject_entity,object_entity,label,source
12409,"KIA 타이거즈는 5라운드 김양수(북일고 투수), 6라운드 장재혁(경남고 투수), 7라운드 백현종(경주고-동강대)이다. 포수 강민수(장충고). 투수), 이인 (강릉고 - 영동대)이 9회전에서 나왔다. 외야수 최용준(부산공고)이 10라운드. 투수를 포함해 총 10명이 후보에 올랐다.","{'word': '장재혁', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}","{'word': '경남고', 'start_idx': 37, 'end_idx': 39, 'type': 'ORG'}",per:schools_attended,wikitree
12522,"1997년에 DFB-리가포칼이 설립되면서 흡수되었고 2008년에 리포칼이 폐지되면서 부활하였으나, 2008년과 2009년 대회는 독일 축구 협회에 의해 승인되지 않았고 2010년에 공식적으로 승인되어 독일의 공식 축구 대회가 되었다.","{'word': 'DFB-리가포칼', 'start_idx': 7, 'end_idx': 14, 'type': 'ORG'}","{'word': '1997년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:founded,wikipedia
12524,엔씨소프트의 모바일 MMORPG(다중접속역할수행게임) 리니지M이 29일 대규모 업데이트 '헬프: 요정의 역습' 사전예약을 시작한다.,"{'word': '엔씨소프트', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '리니지M', 'start_idx': 31, 'end_idx': 34, 'type': 'POH'}",org:product,wikitree
12535,"2004년 3월 1일, 이키 군 고노우라 정, 가쓰모토 정, 아시베 정, 이시다 정이 합쳐져 이키시가 발족하였다.","{'word': '가쓰모토정', 'start_idx': 24, 'end_idx': 28, 'type': 'ORG'}","{'word': '2004년 3월 1일', 'start_idx': 0, 'end_idx': 10, 'type': 'DAT'}",org:dissolved,wikipedia
12588,헬리오스 항공은 1998년 9월 23일 전 세계 보잉 737 습식 임대를 전문으로 하는 키프로스 해상 항공사(TAE) 소유주에 의해 설립되었으며 키프로스의 첫 번째 독립 민간 소유 항공사였다.,"{'word': '헬리오스 항공', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '1998년', 'start_idx': 9, 'end_idx': 13, 'type': 'DAT'}",org:founded,wikipedia
12611,2004년 1월 부산항만공사가 출범한 이후 국내 두 번째로 도입되는 항만건설시스템은 정부와 지방자치단체 등 정부기관이 주도해 항만개발과 운영을 민간 전문가가 맡는 제도다.,"{'word': '부산항만공사', 'start_idx': 19, 'end_idx': 24, 'type': 'ORG'}","{'word': '2004년 1월', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",org:founded,wikipedia
12688,미국 유학 8년 만인 2000년 1월 에릭 쉬와 함께 중국에서 바이두닷컴(Baidu.com)을 공동 설립했다.,"{'word': '바이두닷컴', 'start_idx': 58, 'end_idx': 62, 'type': 'ORG'}","{'word': '2000년 1월', 'start_idx': 12, 'end_idx': 19, 'type': 'DAT'}",org:founded,wikipedia
12691,천태종은 1097년 대각국사가 국청사에서 천태교를 강론한 후 세워졌다.,"{'word': '대각국사', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '천태종', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}",per:product,wikipedia
12692,윤중호(1956년 2월 5일 ~ 2004년 9월 3일)는 한국의 시인이다.,"{'word': '윤중호', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '2004년 9월 3일', 'start_idx': 16, 'end_idx': 26, 'type': 'DAT'}",per:date_of_death,wikipedia
12815,현대엔지니어링은 10월 부산 사하구 괴정동 1208번지에 힐스테이트 사학을 분양할 계획이다.,"{'word': '현대엔지니어링', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '힐스테이트', 'start_idx': 33, 'end_idx': 37, 'type': 'LOC'}",org:product,wikitree
12831,유니온페이는 중국 88개 은행이 2002년 설립한 국영 신용카드회사다.,"{'word': '유니온페이', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '2002년', 'start_idx': 25, 'end_idx': 29, 'type': 'DAT'}",org:founded,wikitree
12841,"2008년 2월 29일 방송위원회가 개편되어 출범하였으며, 경기도 과천시 관문로 47 정부과천청사에 위치하고 있다.","{'word': '방송위', 'start_idx': 13, 'end_idx': 15, 'type': 'ORG'}","{'word': '2008년 2월 29일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",org:founded,wikipedia
12943,"동의대 재학 시절, 저는 1년 선배이자 친구인 윤지웅과 배터리를 나눴습니다.","{'word': '윤지웅', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '동의대', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:schools_attended,wikipedia
13110,후반 45분 아담 나바우카 폴란드 감독이 마지막 교체 카드를 쓰기 위해 16번 야쿠브 와시코스키를 투입할 준비를 했지만 좀처럼 공이 터치라인 밖으로 나가지 않아 워시코스키 감독은 3분 동안 허리춤에 손을 얹고 교체를 기다렸다.,"{'word': '아담 나바우카', 'start_idx': 13, 'end_idx': 19, 'type': 'PER'}","{'word': '폴란드', 'start_idx': 8, 'end_idx': 10, 'type': 'LOC'}",per:place_of_residence,wikipedia
13311,"나주시청에는 총 34개 부서, 1,161명의 공무원이 있다.","{'word': '나주시청', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '1,161명', 'start_idx': 15, 'end_idx': 20, 'type': 'NOH'}",org:number_of_employees/members,wikitree
13338,"2014년 4월 14일, 이랜드 그룹은 서울에 기반을 둔 프로 축구 팀을 설립하고 2015년부터 서울 이랜드 FC라고 불리는 2부 리그인 K-리그 2에 합류했습니다.","{'word': '서울 이랜드 FC', 'start_idx': 58, 'end_idx': 66, 'type': 'ORG'}","{'word': '2014년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:founded,wikipedia
13340,"영화 ""남산부장들""은 1979년 10월 26일 박정희 전 대통령 피살 사건에 관한 것이다.","{'word': '박정희', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}","{'word': '1979년 10월 26일', 'start_idx': 12, 'end_idx': 24, 'type': 'DAT'}",per:date_of_death,wikitree
13408,"초대 손님은 빌 게이츠, 페이스북 창업자이자 CEO인 마크 주커버그, 스타벅스 창업자이자 전 CEO인 하워드 슐츠, 넷플릭스 설립자이자 CEO인 리드 헤이스팅스, FCA, 존 엘칸 전 회장 등이다.","{'word': '스타벅스', 'start_idx': 37, 'end_idx': 40, 'type': 'ORG'}","{'word': '하워드 슐츠', 'start_idx': 54, 'end_idx': 59, 'type': 'PER'}",org:founded_by,wikipedia
13437,"2004년 10월 19일, 서울고법 형사합의27부(부장판사 김준형)는 아버지 전두환씨로부터 국민주택채권 167억원을 받은 뒤 71억원의 세금을 포탈한 혐의로 구속기소된 전재용씨에게 징역 2년6월에 벌금 60억원을 선고했다.","{'word': '전두환', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}","{'word': '전재용', 'start_idx': 80, 'end_idx': 82, 'type': 'PER'}",per:children,wikipedia
13444,"2010년 3월 29일, 최진영은 서울 강남구 논현동에 있는 자신의 집에서 스스로 사망했다.","{'word': '최진영', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '2010년 3월 29일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",per:date_of_death,wikipedia
13471,김구라는 그녀의 아들 그리의 지지를 구체적으로 밝혔다.,"{'word': '김구라', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '아들 그리', 'start_idx': 5, 'end_idx': 9, 'type': 'POH'}",per:children,wikitree
13493,"오토 2세와 테오파노의 아들 오토 3세가 겨우 세 살에 왕위에 올랐고, 권력 투쟁과 섭정 기간은 오토 3세가 994년에 즉위할 때까지 반복되었다.","{'word': '오토 2세', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '오토 3세', 'start_idx': 16, 'end_idx': 20, 'type': 'PER'}",per:children,wikipedia
13502,"마드리드나 발렌시아가 스페인 후보가 될 것이라는 소문이 있었지만, 스페인은 마침내 바르셀로나를 2013년 세계육상선수권대회 후보로 결정했다.","{'word': '스페인', 'start_idx': 37, 'end_idx': 39, 'type': 'ORG'}","{'word': '마드리드', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}",org:members,wikipedia
13553,2009년 FK리그 출범과 동시에 송파구에서 창단된 스타 FS 서울은 원래 FS 서울이라는 이름으로 대회에 참가했다.,"{'word': 'FK리그', 'start_idx': 6, 'end_idx': 9, 'type': 'ORG'}","{'word': '2009년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:founded,wikipedia
13627,이어 열린 재판에서 1909년 10월 26일 이토 히로부미를 살해한 안중근 의사가 주장한 이등박문 15범 중 15범이다.,"{'word': '이토 히로부미', 'start_idx': 14, 'end_idx': 20, 'type': 'PER'}","{'word': '1909년 10월 26일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",per:date_of_death,wikipedia
13630,2002년 FIFA 월드컵 준결승에 진출해 2012년 하계 올림픽에서 첫 올림픽 메달을 딴 홍명보 현 대한축구협회 전무는 서울광장초등학교 동창으로 초등학교보다 한 살 어리다.,"{'word': '홍명보', 'start_idx': 63, 'end_idx': 65, 'type': 'PER'}","{'word': '광장초등학교', 'start_idx': 84, 'end_idx': 89, 'type': 'ORG'}",per:schools_attended,wikipedia
13665,"2008년 1월, 그는 SBS 드라마 온에어에 톱가수 이효리 역으로 카메오 출연하였다.","{'word': 'SBS', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}","{'word': '온에어', 'start_idx': 20, 'end_idx': 22, 'type': 'POH'}",org:product,wikipedia
13702,"1960년대 이후 미국식 패스트푸드가 도입되면서 맥도날드, 버거킹, 피자헛, 켄터키 프라이드 치킨이 도시 전역에 퍼져나갔다.","{'word': '맥도날드', 'start_idx': 31, 'end_idx': 34, 'type': 'ORG'}","{'word': '패스트푸드', 'start_idx': 18, 'end_idx': 22, 'type': 'POH'}",org:product,wikipedia
13732,"김호길(金-吉, 1933년 10월 15일 ~ 1994년 4월 30일)은 한국의 물리학자이자 교육행정가였으며, 아호는 무은재(武-齋), 그의 가족은 의성(義城)이었다.","{'word': '김호길', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1994년 4월 30일', 'start_idx': 23, 'end_idx': 34, 'type': 'DAT'}",per:date_of_death,wikipedia
13918,그의 할아버지는 김주원이고 그의 아버지는 태종 무열왕의 8대손인 김헌창이다.,"{'word': '김주원', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '김헌창', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}",per:children,wikipedia
13971,ASML은 반도체 제조를 위한 광학 노출 공정 장치를 만드는 네덜란드의 대표적인 다국적 기업이다.,"{'word': 'ASML', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '반도체', 'start_idx': 6, 'end_idx': 8, 'type': 'POH'}",org:product,wikipedia
13977,현재의 육군사관학교(육사)는 미군정 시절인 1946년 5월 1일 태릉에 설립된 조선경비사관학교(도깨비다리)에 뿌리를 두고 있다.,"{'word': '육군사관학교', 'start_idx': 4, 'end_idx': 9, 'type': 'ORG'}","{'word': '1946년 5월 1일', 'start_idx': 24, 'end_idx': 34, 'type': 'DAT'}",org:founded,wikipedia
13989,"1949년 5월 23일, 프랑스, 영국, 그리고 미국에 의해 지배되는 서부 지역은 독일 연방 공화국으로 통합되었고, 같은 해 10월 7일, 소련 지역은 독일 민주 공화국이 되었다.","{'word': '독일 연방공화국', 'start_idx': 55, 'end_idx': 62, 'type': 'ORG'}","{'word': '1949년 5월 23일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",org:founded,wikipedia
14041,플레디스는 보아의 매니저로 일했던 CEO 한성수에 의해 2010년에 설립된 연예 기획사이다.,"{'word': '플레디스', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '한성수', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}",org:founded_by,wikitree
14080,가수 윤민수의 아들 윤후의 근황이 전해져 화제다.,"{'word': '윤민수', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '아들 윤후', 'start_idx': 10, 'end_idx': 14, 'type': 'POH'}",per:children,wikitree
14104,"2014년 8월 11일, 미국 샌프란시스코의 마린 카운티 경찰국에 따르면, 로빈 윌리엄스는 캘리포니아 티뷰론에 있는 그의 집에서 목을 매 숨진 채 발견되었다.","{'word': '로빈 윌리엄스', 'start_idx': 47, 'end_idx': 53, 'type': 'PER'}","{'word': '캘리포니아', 'start_idx': 59, 'end_idx': 63, 'type': 'LOC'}",per:place_of_death,wikipedia
14161,서해골드열차는 장항선 일대를 운행하는 관광열차로 한국철도공사가 추진하는 5대 관광벨트 중 네 번째다.,"{'word': '한국철도공사', 'start_idx': 33, 'end_idx': 38, 'type': 'ORG'}","{'word': '장항선', 'start_idx': 16, 'end_idx': 18, 'type': 'LOC'}",org:product,wikipedia
14186,"1939년 3월 14일, 카르파티아 우크라이나는 카르파티아 우크라이나 공화국의 독립을 선언했지만, 1939년 3월 16일 헝가리가 카르파티아 우크라이나를 침공하고 합병하면서 카르파티아 우크라이나는 파괴되었다.","{'word': '카르파티아 우크라이나', 'start_idx': 28, 'end_idx': 38, 'type': 'ORG'}","{'word': '1939년 3월 14일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",org:founded,wikipedia
14195,빅토리아는 빅토리아 여왕 앨리스 공주의 둘째 딸이자 훗날 헤센 대공 루트비히 4세가 되는 루드비히 공주의 장녀로 태어났다.,"{'word': '빅토리아 여왕', 'start_idx': 6, 'end_idx': 12, 'type': 'PER'}","{'word': '앨리스', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}",per:children,wikipedia
14243,"위메이드 폭스가 2011년 8월 22일 공식적으로 해체한 후, 그는 2011년 11월에 제8기 프로게임단에 합류했다.","{'word': '위메이드 폭스', 'start_idx': 13, 'end_idx': 19, 'type': 'ORG'}","{'word': '2011년 8월', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",org:dissolved,wikipedia
14370,"1978년 민주노동당은 공식적으로 해산되었고, 일부 지지자들은 새로운 민주노동당을 창당했다.","{'word': '민주노동당', 'start_idx': 13, 'end_idx': 17, 'type': 'ORG'}","{'word': '1978년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:dissolved,wikipedia
14374,천도교 안에서 이용구는 권동진과 동의하면서도 일본과의 합병을 반대하는 이른바 문명계몽 세력과 대립하여 결국 쫓겨났다.,"{'word': '권동진', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '천도교', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:religion,wikipedia
14410,"이 회사는 2008년에 랜드로버를 인수했고, 재규어 자동차는 1922년에 두 명의 오토바이 애호가인 윌리엄 라이온스와 윌리엄 윔슬리에 의해 설립되었고, 2차 세계대전 이후 현재의 재규어 모터스로 이름이 바뀌었다.","{'word': '랜드로버', 'start_idx': 7, 'end_idx': 10, 'type': 'ORG'}","{'word': '자동차', 'start_idx': 25, 'end_idx': 27, 'type': 'POH'}",org:product,wikipedia
14420,운곡장학금은 한라그룹 창업주인 고 정인영 명예회장을 기려 저소득층 학생들의 부담을 줄이고 지역 학생들의 꿈을 지원하기 위해 운영된다.,"{'word': '한라그룹', 'start_idx': 7, 'end_idx': 10, 'type': 'ORG'}","{'word': '정인영', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}",org:founded_by,wikitree
14439,삼성전자는 세계 최초로 반도체 공정 소형화의 한계를 극복한 '6세대(1xx 단위) 256Gb(기가비트) V 낸드' 기반의 '기업용 PC SSD'를 양산·공급했다고 6일 밝혔다.,"{'word': '삼성전자', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': 'SSD', 'start_idx': 81, 'end_idx': 83, 'type': 'POH'}",org:product,wikitree
14445,"하지만, 문성민씨는 해외에 나가겠다는 의지를 포기하지 않았고 경기대학교 총장과 인터뷰한 후 휴학서를 제출했다.","{'word': '문성민', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '경기대', 'start_idx': 28, 'end_idx': 30, 'type': 'ORG'}",per:schools_attended,wikipedia
14453,이날 이찬혁 이수현 남매는 군으로 인한 이별의 기간 동안 느낀 점과 목표를 밝히고 공식 그룹명에 대해 이야기했다.,"{'word': '이찬혁', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '이수현', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",per:siblings,wikitree
14528,"2008년 10월 2일 최진실의 죽음에 대해 국민들은 ""용감하게 잘 살았는데 왜 당신은 죽느냐"" ""소문이 왜 이렇게 한 사람의 목숨을 앗아가는지 모르겠다"" ""이 시대의 아이콘이 사라졌다""고 말했다. 가슴이 찢어지는 것 같아요."" 최진실은 우리에게 웃음과 감동을 주었습니다. 그가 죽었다니 믿을 수가 없어."" ""정말 아까워. 그들은 ""믿을 수 없어요""라고 대답했습니다.","{'word': '최진실', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '2008년 10월 2일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",per:date_of_death,wikipedia
14608,"1994년 11월 9일 강남구 일원동에 1,100병상 규모의 삼성서울병원이 문을 열었다.","{'word': '삼성서울병원', 'start_idx': 13, 'end_idx': 18, 'type': 'ORG'}","{'word': '1994년 11월 9일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",org:founded,wikipedia
14659,2010년 창단된 광주 FC는 2011시즌을 앞두고 드래프트에 지원한 그를 우선 지명권으로 영입해 K리그에 진출시켰다.,"{'word': '광주 FC', 'start_idx': 15, 'end_idx': 19, 'type': 'ORG'}","{'word': '2010년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:founded,wikipedia
14668,에어캐나다 탱고는 2001년 10월 10일 공식 출범했고 다음날인 10월 11일 항공권 판매와 영업을 시작했다.,"{'word': '에어 캐나다 탱고', 'start_idx': 0, 'end_idx': 8, 'type': 'ORG'}","{'word': '2001년 10월 10일', 'start_idx': 11, 'end_idx': 23, 'type': 'DAT'}",org:founded,wikipedia
14670,"손 마사요시(, 1957년 8월 11일 ~ )는 일본의 기업인이자 소프트뱅크 그룹의 설립자이자 회장이다.","{'word': '소프트뱅크', 'start_idx': 34, 'end_idx': 38, 'type': 'ORG'}","{'word': '손 마사요시', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}",org:founded_by,wikipedia
14707,"그 후, 조승수 민주노동당 정책연구기관인 진보정치연구소장이 될 것이다.","{'word': '민주노동당', 'start_idx': 8, 'end_idx': 12, 'type': 'ORG'}","{'word': '진보정치연구소', 'start_idx': 22, 'end_idx': 28, 'type': 'ORG'}",org:members,wikipedia
14730,마카오 반환 당시 마카오 특별행정구 준비위원회 출범일인 1998년 5월 5일 마카오 주권감시단(중국 정부의 복구 카운트다운 감시단)이 공개됐고 1999년 12월 20일 자정 무렵 카운트다운이 열렸다.,"{'word': '마카오', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}","{'word': '특별행정구', 'start_idx': 15, 'end_idx': 19, 'type': 'ORG'}",org:members,wikipedia
14760,방콕 시티는 2011년 4월 2일 가온 디지털 종합 차트에서 20위로 데뷔했다.,"{'word': '방콕 시티', 'start_idx': 1, 'end_idx': 5, 'type': 'ORG'}","{'word': '2011', 'start_idx': 9, 'end_idx': 12, 'type': 'DAT'}",org:founded,wikipedia
14793,"2012년 10월 21일 진보정의당이 창당되었고, 유시민도 진보정의당 소속으로 참여하였으나, 2013년 2월 19일 정계 은퇴를 선언하였다.","{'word': '진보정의당', 'start_idx': 14, 'end_idx': 18, 'type': 'ORG'}","{'word': '2012년 10월 21일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",org:founded,wikipedia
14811,이르쿠츠크 고려공산당은 1919년 9월 5일 이르쿠츠크에서 김철훈 등이 결성한 사회주의 단체인 한국공산당에서 유래했다.,"{'word': '고려공산당', 'start_idx': 6, 'end_idx': 10, 'type': 'ORG'}","{'word': '1919년 9월 5일', 'start_idx': 13, 'end_idx': 23, 'type': 'DAT'}",org:founded,wikipedia
14812,2000년 동아대에 입학한 그는 2002년 4학년 때 이탈리아 메시에서 열린 제1회 세계대학야구선수권대회 국가대표 선발 명단에 고려대 학생 이택근과 함께 처음으로 태극마크를 달았다.,"{'word': '이택근', 'start_idx': 95, 'end_idx': 97, 'type': 'PER'}","{'word': '고려대', 'start_idx': 81, 'end_idx': 83, 'type': 'ORG'}",per:schools_attended,wikipedia
14834,부산항만공사는 2004년 1월 16일 부산항만개발의 전문성과 효율성을 제고하여 경쟁력 있는 동북아 해운물류 거점으로 육성하여 국가경제 발전에 기여하기 위하여 국내 최초로 발족하였다.,"{'word': '부산항만공사', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '2004년 1월 16일', 'start_idx': 8, 'end_idx': 19, 'type': 'DAT'}",org:founded,wikitree
14902,대산농어촌재단은 1991년 10월 25일 교보생명 신용호 설립자의 뜻에 따라 농어촌 복지 증진을 위해 설립된 국내 최초의 공익재단이다.,"{'word': '교보생명', 'start_idx': 8, 'end_idx': 11, 'type': 'ORG'}","{'word': '신용호', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}",org:founded_by,wikipedia
14996,2011년 12월 민주노동당과 국민참여당이 통합되고 통합진보당이 창당되자 통합진보당 창당에 참여했다가 물러났다.,"{'word': '통합진보당', 'start_idx': 57, 'end_idx': 61, 'type': 'ORG'}","{'word': '민주노동당', 'start_idx': 10, 'end_idx': 14, 'type': 'ORG'}",org:members,wikipedia
15097,"2008년 10월 2일, 최진실의 사망으로, 최진실의 두 자녀는 유산을 상속받았고, 조성민은 그의 유산 관리권을 행사하려고 했다.","{'word': '최진실', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}","{'word': '2008년 10월 2일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",per:date_of_death,wikipedia
15133,'지역 유산'이라는 비판을 받아온 문희상 국회의장의 아들 문석균씨가 23일 4.15 총선 출마를 결국 포기하겠다고 밝혔다.,"{'word': '문희상', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}","{'word': '문석균', 'start_idx': 30, 'end_idx': 32, 'type': 'PER'}",per:children,wikitree
15162,반 고흐는 1853년 3월 30일 네덜란드의 준데르트에서 태어났다.,"{'word': '반 고흐', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '네덜란드', 'start_idx': 20, 'end_idx': 23, 'type': 'LOC'}",per:place_of_birth,wikipedia
15190,"알프레드 노벨의 유언에 따르면, 수상자는 노르웨이 노벨 위원회에 의해 결정되며, 다른 부문과 달리, 시상식은 노르웨이 오슬로 국회에서 열린다.","{'word': '노르웨이', 'start_idx': 22, 'end_idx': 25, 'type': 'ORG'}","{'word': '오슬로', 'start_idx': 64, 'end_idx': 66, 'type': 'LOC'}",org:members,wikipedia
15196,"송하예는 심사위원들, 보아, 박진영, 양현석 앞에서 아이유의 복숭아와 리한나의 엄브렐라를 불렀다.","{'word': '아이유', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '복숭아', 'start_idx': 39, 'end_idx': 41, 'type': 'POH'}",per:product,wikitree
15247,남양유업 이광범 대표는 1964년 창업 이후 이유식으로 성장했기 때문에 어느 회사보다 가족이라는 단어가 의미가 크다며 홍원식 회장의 경영철학을 바탕으로 직원과 가족이 모두 행복할 수 있는 워라밸 문화를 발전시키겠다고 말했다.,"{'word': '남양유업', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}","{'word': '홍원식', 'start_idx': 80, 'end_idx': 82, 'type': 'PER'}",org:founded_by,wikitree
15261,한국공항공사 제주지역본부에 따르면 전날 오후 8시35분께 태풍특보와 윈드시어특보가 발효 중인 제주국제공항에서 항공기 운항이 전면 취소됐다.,"{'word': '한국공항공사', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '제주국제공항', 'start_idx': 53, 'end_idx': 58, 'type': 'LOC'}",org:members,wikitree
15268,"윌리엄 홀든(본명: 윌리엄 프랭클린 비들 주니어(, 1918년 4월 17일 ~ 1981년 11월 12일)는 미국의 배우이다.","{'word': '윌리엄 홀든', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '1981년 11월 12일', 'start_idx': 43, 'end_idx': 55, 'type': 'DAT'}",per:date_of_death,wikipedia
15349,"그리고 나서 1377년 영국에서 에드워드 3세가 죽고 리처드 2세가 왕위에 올랐고, 뒤이어 1380년 프랑스의 찰스 5세와 그의 아들 찰스 6세가 왕위에 올랐다.","{'word': '리처드 2세', 'start_idx': 30, 'end_idx': 35, 'type': 'PER'}","{'word': '에드워드 3세', 'start_idx': 18, 'end_idx': 24, 'type': 'PER'}",per:other_family,wikipedia
15432,유진기업기술연구소 류득현 상무는 유진기업들이 국내 최초의 콘크리트 기술연구소를 열면서 레미콘 개발을 주도해 왔다고 말했다. 앞으로도 레미콘 산업 발전을 위해 투자할 계획이라고 말했다.,"{'word': '유진기업', 'start_idx': 20, 'end_idx': 23, 'type': 'ORG'}","{'word': '레미콘', 'start_idx': 29, 'end_idx': 31, 'type': 'POH'}",org:product,wikitree
15442,그러나 1932년 김호규의 양어머니이자 김성근의 며느리인 김발귀가 다시 양자 무효소송을 제기했다.,"{'word': '김성근', 'start_idx': 25, 'end_idx': 27, 'type': 'PER'}","{'word': '김호규', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",per:other_family,wikipedia
15446,1979년 10월 26일 아버지 박정희 씨가 피살되자 며칠 뒤 청와대를 나와 동생들과 함께 서울 신당동 사저로 돌아왔다.,"{'word': '박정희', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}","{'word': '1979년 10월 26일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",per:date_of_death,wikipedia
15550,광주 서석고 이상덕 교장은 이 학교는 1974년 개교한 이후 수많은 인재를 배출한 명문 사립학교로 후배들을 위해 손세정제를 기증해 준 동창회장에게 감사하다고 말했다.,"{'word': '광주서석고', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '1974년', 'start_idx': 19, 'end_idx': 23, 'type': 'DAT'}",org:founded,wikitree
15567,한국해양대는 한국해양대 개교일인 1945년 11월 5일 한국해양대 역사논쟁을 벌이기로 하고 강력하고도 설득력 있는 반대입장을 내놓고 있다.,"{'word': '한국해양대', 'start_idx': 69, 'end_idx': 73, 'type': 'ORG'}","{'word': '1945년', 'start_idx': 87, 'end_idx': 91, 'type': 'DAT'}",org:founded,wikipedia
15574,당초 니콜라이 2세는 아들 알렉세이에게 왕위를 물려주려 했으나 나이가 어리고 혈우병을 앓고 있다는 이유로 동생 미하일 로드지안코에게 왕위를 물려주기로 결정했지만 국민들은 거세게 반발했다.,"{'word': '니콜라이 2세', 'start_idx': 3, 'end_idx': 9, 'type': 'PER'}","{'word': '알렉세이', 'start_idx': 19, 'end_idx': 22, 'type': 'PER'}",per:children,wikipedia
15609,K리그 원년인 1983년 대우 로얄즈에서 데뷔해 K리그 우승 2회(1984년과 1987년)와 아시안 클럽 챔피언십 1986에 공헌했다.,"{'word': 'K리그', 'start_idx': 32, 'end_idx': 34, 'type': 'ORG'}","{'word': '1983년', 'start_idx': 11, 'end_idx': 15, 'type': 'DAT'}",org:founded,wikipedia
15613,아들은 하후연의 차남 중권이다. 삼촌은 하후돈이다.,"{'word': '하후연', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}","{'word': '하후돈', 'start_idx': 46, 'end_idx': 48, 'type': 'PER'}",per:other_family,wikipedia
