id,sentence,subject_entity,object_entity,label,source
13483,"그는 어지럽고 너그러운 성격을 가졌으며, 생전에 정빈 이씨의 소생인 효장세자와 영빈 이씨의 소생인 사도세자를 친아들로 모셨다고 전해진다.","{'word': '효장세자', 'start_idx': 39, 'end_idx': 42, 'type': 'PER'}","{'word': '정빈 이씨', 'start_idx': 28, 'end_idx': 32, 'type': 'PER'}",per:parents,wikipedia
13493,"오토 2세와 테오파노의 아들 오토 3세가 겨우 세 살에 왕위에 올랐고, 권력 투쟁과 섭정 기간은 오토 3세가 994년에 즉위할 때까지 반복되었다.","{'word': '오토 2세', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '오토 3세', 'start_idx': 16, 'end_idx': 20, 'type': 'PER'}",per:children,wikipedia
13502,"마드리드나 발렌시아가 스페인 후보가 될 것이라는 소문이 있었지만, 스페인은 마침내 바르셀로나를 2013년 세계육상선수권대회 후보로 결정했다.","{'word': '스페인', 'start_idx': 37, 'end_idx': 39, 'type': 'ORG'}","{'word': '마드리드', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}",org:members,wikipedia
13540,이용희(한국 최초의 안과 의사 공병우의 부인)와 진명여고 동기인 박봉자(시인 박용철의 누나)는 평생 우정을 나눴다.,"{'word': '공병우', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}","{'word': '이용희', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",per:spouse,wikipedia
13551,최진실은 1968년 12월 24일 아버지 최국현씨와 어머니 정옥숙씨 사이에서 태어났고 남동생이 있다.,"{'word': '최진실', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '어머니 정옥숙', 'start_idx': 28, 'end_idx': 34, 'type': 'POH'}",per:parents,wikipedia
13553,2009년 FK리그 출범과 동시에 송파구에서 창단된 스타 FS 서울은 원래 FS 서울이라는 이름으로 대회에 참가했다.,"{'word': 'FK리그', 'start_idx': 6, 'end_idx': 9, 'type': 'ORG'}","{'word': '2009년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:founded,wikipedia
13554,그는 제2공화국 출범 이후 윤치영 이범석 장택상 허정 등과 함께 이승만 박사의 귀국운동본부를 조직하고 이승만 복귀운동을 전개했다.,"{'word': '윤치영', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}","{'word': '이범석', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}",per:colleagues,wikipedia
13556,윤민수는 생일 파티에서 김민지와 지인을 처음 만났고 2006년 6월 4일에 결혼했다.,"{'word': '윤민수', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '김민지', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",per:spouse,wikipedia
13627,이어 열린 재판에서 1909년 10월 26일 이토 히로부미를 살해한 안중근 의사가 주장한 이등박문 15범 중 15범이다.,"{'word': '이토 히로부미', 'start_idx': 14, 'end_idx': 20, 'type': 'PER'}","{'word': '1909년 10월 26일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",per:date_of_death,wikipedia
13630,2002년 FIFA 월드컵 준결승에 진출해 2012년 하계 올림픽에서 첫 올림픽 메달을 딴 홍명보 현 대한축구협회 전무는 서울광장초등학교 동창으로 초등학교보다 한 살 어리다.,"{'word': '홍명보', 'start_idx': 63, 'end_idx': 65, 'type': 'PER'}","{'word': '광장초등학교', 'start_idx': 84, 'end_idx': 89, 'type': 'ORG'}",per:schools_attended,wikipedia
13665,"2008년 1월, 그는 SBS 드라마 온에어에 톱가수 이효리 역으로 카메오 출연하였다.","{'word': 'SBS', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}","{'word': '온에어', 'start_idx': 20, 'end_idx': 22, 'type': 'POH'}",org:product,wikipedia
13668,8일은 배우 소유진(38) 세은(2)의 딸과 백종원의 생일이었다.,"{'word': '소유진', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}","{'word': '백종원', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",per:spouse,wikitree
13702,"1960년대 이후 미국식 패스트푸드가 도입되면서 맥도날드, 버거킹, 피자헛, 켄터키 프라이드 치킨이 도시 전역에 퍼져나갔다.","{'word': '맥도날드', 'start_idx': 31, 'end_idx': 34, 'type': 'ORG'}","{'word': '패스트푸드', 'start_idx': 18, 'end_idx': 22, 'type': 'POH'}",org:product,wikipedia
13732,"김호길(金-吉, 1933년 10월 15일 ~ 1994년 4월 30일)은 한국의 물리학자이자 교육행정가였으며, 아호는 무은재(武-齋), 그의 가족은 의성(義城)이었다.","{'word': '김호길', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1994년 4월 30일', 'start_idx': 23, 'end_idx': 34, 'type': 'DAT'}",per:date_of_death,wikipedia
13744,"진흥왕의 아들 금륜(진지왕)의 애정으로 왕비가 되기 위한 준비를 하던 중 진흥왕이 죽자, 그와 진지왕후는 손을 써서 왕위에 오른다.","{'word': '진지왕', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '진흥왕', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:parents,wikipedia
13761,"건륭제 중엽부터 강희제와 옹정제가 쌓은 재산이 소비되기 시작했고, 베이징의 귀족들은 사치와 향락에 빠져 지방 관리들의 감독을 소홀히 하여 지방 관리들이 백성들에게 무거운 세금을 부과하게 되었다.","{'word': '강희제', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '옹정제', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}",per:colleagues,wikipedia
13775,당시 송유근의 아버지 송수진 씨는 기자회견을 통해 유근이가 사회에서 받은 도움에 보답하기 위해 과학적 이론을 바탕으로 공기청정기를 고안했다고 소개했다.,"{'word': '송유근', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '아버지 송수진', 'start_idx': 8, 'end_idx': 14, 'type': 'POH'}",per:parents,wikipedia
13783,정주영 회장의 차남인 정몽구 회장과 5남인 정몽헌 회장의 현대그룹 경영권 승계를 둘러싼 다툼을 일컫는 말이고 언론도 이를 '왕자의 난'으로 지칭했다.,"{'word': '정몽구', 'start_idx': 30, 'end_idx': 32, 'type': 'PER'}","{'word': '정주영', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}",per:parents,wikipedia
13805,조양호 회장의 부인 이명희 회장이 2011년 제주 제동목장 영빈관에서 열린 평창올림픽 유치 축하연에서 매니저를 폭행했다는 주장이 제기됐다.,"{'word': '조양호', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '이명희', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",per:spouse,wikipedia
13918,그의 할아버지는 김주원이고 그의 아버지는 태종 무열왕의 8대손인 김헌창이다.,"{'word': '김주원', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '김헌창', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}",per:children,wikipedia
13965,"그럼에도 불구하고, 만약 그가 그녀의 아들을 계승할 수 있다면, 영국 왕 에드워드 2세의 왕비 이사벨라의 아들인 에드워드 3세 (1327-1377)가 왕위 계승자가 될 것이라는 주장이 있었다.","{'word': '에드워드 2세', 'start_idx': 33, 'end_idx': 39, 'type': 'PER'}","{'word': '이사벨라', 'start_idx': 45, 'end_idx': 48, 'type': 'PER'}",per:spouse,wikipedia
13971,ASML은 반도체 제조를 위한 광학 노출 공정 장치를 만드는 네덜란드의 대표적인 다국적 기업이다.,"{'word': 'ASML', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '반도체', 'start_idx': 6, 'end_idx': 8, 'type': 'POH'}",org:product,wikipedia
13977,현재의 육군사관학교(육사)는 미군정 시절인 1946년 5월 1일 태릉에 설립된 조선경비사관학교(도깨비다리)에 뿌리를 두고 있다.,"{'word': '육군사관학교', 'start_idx': 4, 'end_idx': 9, 'type': 'ORG'}","{'word': '1946년 5월 1일', 'start_idx': 24, 'end_idx': 34, 'type': 'DAT'}",org:founded,wikipedia
13989,"1949년 5월 23일, 프랑스, 영국, 그리고 미국에 의해 지배되는 서부 지역은 독일 연방 공화국으로 통합되었고, 같은 해 10월 7일, 소련 지역은 독일 민주 공화국이 되었다.","{'word': '독일 연방공화국', 'start_idx': 55, 'end_idx': 62, 'type': 'ORG'}","{'word': '1949년 5월 23일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",org:founded,wikipedia
14008,"2013년 1월 9일, 그는 배우 윤일봉의 딸이자 윤준호의 여동생인 윤혜진과 결혼하였고, 그의 누나 엄정화의 소개로 배우 유동근과 전인화의 외조카이다.","{'word': '유동근', 'start_idx': 55, 'end_idx': 57, 'type': 'PER'}","{'word': '전인화', 'start_idx': 61, 'end_idx': 63, 'type': 'PER'}",per:spouse,wikipedia
14020,"스페인의 펠리페 4세와 오스트리아의 마리아나 사이에서 태어났으며, 그의 두 번째 여왕인 카를로스 2세의 여동생이다.","{'word': '카를로스 2세', 'start_idx': 51, 'end_idx': 57, 'type': 'PER'}","{'word': '펠리페 4세', 'start_idx': 7, 'end_idx': 12, 'type': 'PER'}",per:parents,wikipedia
14021,황교안 대표는 기자간담회에서 박근혜 정부의 마지막 총리로서 국가적 시련을 우려하게 해 죄송하다면서도 모든 것을 국정농단으로 판단하는 것은 올바른 평가가 아니라고 말했다.,"{'word': '황교안', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '박근혜', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}",per:colleagues,wikipedia
14041,플레디스는 보아의 매니저로 일했던 CEO 한성수에 의해 2010년에 설립된 연예 기획사이다.,"{'word': '플레디스', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '한성수', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}",org:founded_by,wikitree
14049,"문재인 대통령의 부인 김정숙 여사는 24일 ""주택권은 누구나 예외 없이 존중받아야 할 인권""이라며 ""불평등과 차별이 고착된 사회에서 지체된 주거권이 하루빨리 회복돼야 한다""고 말했다.","{'word': '김정숙', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:spouse,wikitree
14050,"이에 신군부 출신들이 집단 항의했지만 그는 듣지 않았고, 신군부 출신들은 노신영 정호용 장세동 대신 노태우를 지지했다며 반발했지만 노태우는 이를 묵살했다.","{'word': '정호용', 'start_idx': 49, 'end_idx': 51, 'type': 'PER'}","{'word': '노신영', 'start_idx': 43, 'end_idx': 45, 'type': 'PER'}",per:colleagues,wikipedia
14080,가수 윤민수의 아들 윤후의 근황이 전해져 화제다.,"{'word': '윤민수', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '아들 윤후', 'start_idx': 10, 'end_idx': 14, 'type': 'POH'}",per:children,wikitree
14104,"2014년 8월 11일, 미국 샌프란시스코의 마린 카운티 경찰국에 따르면, 로빈 윌리엄스는 캘리포니아 티뷰론에 있는 그의 집에서 목을 매 숨진 채 발견되었다.","{'word': '로빈 윌리엄스', 'start_idx': 47, 'end_idx': 53, 'type': 'PER'}","{'word': '캘리포니아', 'start_idx': 59, 'end_idx': 63, 'type': 'LOC'}",per:place_of_death,wikipedia
14161,서해골드열차는 장항선 일대를 운행하는 관광열차로 한국철도공사가 추진하는 5대 관광벨트 중 네 번째다.,"{'word': '한국철도공사', 'start_idx': 33, 'end_idx': 38, 'type': 'ORG'}","{'word': '장항선', 'start_idx': 16, 'end_idx': 18, 'type': 'LOC'}",org:product,wikipedia
14186,"1939년 3월 14일, 카르파티아 우크라이나는 카르파티아 우크라이나 공화국의 독립을 선언했지만, 1939년 3월 16일 헝가리가 카르파티아 우크라이나를 침공하고 합병하면서 카르파티아 우크라이나는 파괴되었다.","{'word': '카르파티아 우크라이나', 'start_idx': 28, 'end_idx': 38, 'type': 'ORG'}","{'word': '1939년 3월 14일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",org:founded,wikipedia
14195,빅토리아는 빅토리아 여왕 앨리스 공주의 둘째 딸이자 훗날 헤센 대공 루트비히 4세가 되는 루드비히 공주의 장녀로 태어났다.,"{'word': '빅토리아 여왕', 'start_idx': 6, 'end_idx': 12, 'type': 'PER'}","{'word': '앨리스', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}",per:children,wikipedia
14197,"또한, 타블로, 강혜정은 고창 갯벌에서 조개 파기를 체험하고 체험관을 찾은 사람들과 어울리는 등 딸과 즐거운 시간을 보냈다.","{'word': '타블로', 'start_idx': 2, 'end_idx': 4, 'type': 'PER'}","{'word': '강혜정', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}",per:spouse,wikitree
14243,"위메이드 폭스가 2011년 8월 22일 공식적으로 해체한 후, 그는 2011년 11월에 제8기 프로게임단에 합류했다.","{'word': '위메이드 폭스', 'start_idx': 13, 'end_idx': 19, 'type': 'ORG'}","{'word': '2011년 8월', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",org:dissolved,wikipedia
14257,"이와 함께 SNS에는 ""영장을 발부한 판사는 송일국의 부인 정승연 판사""라는 글이 퍼지기도 했다.","{'word': '송일국', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '정승연', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}",per:spouse,wikitree
14320,21일 방송된 MBN 자연스레에는 한고은과 신영수가 게스트로 출연한다.,"{'word': '한고은', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}","{'word': '신영수', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}",per:spouse,wikitree
14370,"1978년 민주노동당은 공식적으로 해산되었고, 일부 지지자들은 새로운 민주노동당을 창당했다.","{'word': '민주노동당', 'start_idx': 13, 'end_idx': 17, 'type': 'ORG'}","{'word': '1978년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:dissolved,wikipedia
14374,천도교 안에서 이용구는 권동진과 동의하면서도 일본과의 합병을 반대하는 이른바 문명계몽 세력과 대립하여 결국 쫓겨났다.,"{'word': '권동진', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '천도교', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:religion,wikipedia
14410,"이 회사는 2008년에 랜드로버를 인수했고, 재규어 자동차는 1922년에 두 명의 오토바이 애호가인 윌리엄 라이온스와 윌리엄 윔슬리에 의해 설립되었고, 2차 세계대전 이후 현재의 재규어 모터스로 이름이 바뀌었다.","{'word': '랜드로버', 'start_idx': 7, 'end_idx': 10, 'type': 'ORG'}","{'word': '자동차', 'start_idx': 25, 'end_idx': 27, 'type': 'POH'}",org:product,wikipedia
14420,운곡장학금은 한라그룹 창업주인 고 정인영 명예회장을 기려 저소득층 학생들의 부담을 줄이고 지역 학생들의 꿈을 지원하기 위해 운영된다.,"{'word': '한라그룹', 'start_idx': 7, 'end_idx': 10, 'type': 'ORG'}","{'word': '정인영', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}",org:founded_by,wikitree
14439,삼성전자는 세계 최초로 반도체 공정 소형화의 한계를 극복한 '6세대(1xx 단위) 256Gb(기가비트) V 낸드' 기반의 '기업용 PC SSD'를 양산·공급했다고 6일 밝혔다.,"{'word': '삼성전자', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': 'SSD', 'start_idx': 81, 'end_idx': 83, 'type': 'POH'}",org:product,wikitree
14445,"하지만, 문성민씨는 해외에 나가겠다는 의지를 포기하지 않았고 경기대학교 총장과 인터뷰한 후 휴학서를 제출했다.","{'word': '문성민', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '경기대', 'start_idx': 28, 'end_idx': 30, 'type': 'ORG'}",per:schools_attended,wikipedia
14453,이날 이찬혁 이수현 남매는 군으로 인한 이별의 기간 동안 느낀 점과 목표를 밝히고 공식 그룹명에 대해 이야기했다.,"{'word': '이찬혁', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '이수현', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",per:siblings,wikitree
14504,그의 본부는 김일성의 아내 김정숙의 여동생이었다.,"{'word': '김정숙', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}","{'word': '김일성', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",per:spouse,wikipedia
14510,그는 이화여대 미대 출신의 한국 여성 정재은과 결혼해 두 딸을 두고 있고 임재범의 부인 송남영도 뮤지컬 배우이자 사촌 제수이다.,"{'word': '송남영', 'start_idx': 52, 'end_idx': 54, 'type': 'PER'}","{'word': '임재범', 'start_idx': 43, 'end_idx': 45, 'type': 'PER'}",per:spouse,wikipedia
14528,"2008년 10월 2일 최진실의 죽음에 대해 국민들은 ""용감하게 잘 살았는데 왜 당신은 죽느냐"" ""소문이 왜 이렇게 한 사람의 목숨을 앗아가는지 모르겠다"" ""이 시대의 아이콘이 사라졌다""고 말했다. 가슴이 찢어지는 것 같아요."" 최진실은 우리에게 웃음과 감동을 주었습니다. 그가 죽었다니 믿을 수가 없어."" ""정말 아까워. 그들은 ""믿을 수 없어요""라고 대답했습니다.","{'word': '최진실', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '2008년 10월 2일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",per:date_of_death,wikipedia
14539,가수 이효리♥이상순 커플이 커플 요가를 하는 모습이 포착됐다.,"{'word': '이효리', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '이상순', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",per:spouse,wikitree
14549,서태지와 별거한 이지아는 2006년 1월 23일 로스엔젤레스 고등법원에 혼자 이혼 소송을 제기했다.,"{'word': '이지아', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '서태지', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:spouse,wikipedia
14564,"김현미 장관은 ""일부에서는 문재인 정부가 전환점을 돌렸기 때문에 마무리해야 할 때라고 하지만, 이제는 앞으로 나아가야 할 때라고 생각한다""며 ""모든 사람들이 어렵다고 생각했던 공수법을 통과시켰고, 앞으로 나아가겠다는 의지를 표현한 것이라고 생각한다""고 말했다.","{'word': '김현미', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '문재인', 'start_idx': 100, 'end_idx': 102, 'type': 'PER'}",per:colleagues,wikitree
14579,"그의 아내 박세진씨는 ""여보, 진실을 말해야 해요.""라고 말했다. 첫눈에 반했어요.김영권 씨는 맞아요. 첫눈에 반했어요. ""그를 만난 지 1년 만에 결혼했어요.""라고 그는 인공지능처럼 대답해 나를 웃겼다.","{'word': '김영권', 'start_idx': 49, 'end_idx': 51, 'type': 'PER'}","{'word': '박세진', 'start_idx': 3, 'end_idx': 5, 'type': 'POH'}",per:spouse,wikitree
14608,"1994년 11월 9일 강남구 일원동에 1,100병상 규모의 삼성서울병원이 문을 열었다.","{'word': '삼성서울병원', 'start_idx': 13, 'end_idx': 18, 'type': 'ORG'}","{'word': '1994년 11월 9일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",org:founded,wikipedia
14659,2010년 창단된 광주 FC는 2011시즌을 앞두고 드래프트에 지원한 그를 우선 지명권으로 영입해 K리그에 진출시켰다.,"{'word': '광주 FC', 'start_idx': 15, 'end_idx': 19, 'type': 'ORG'}","{'word': '2010년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:founded,wikipedia
14668,에어캐나다 탱고는 2001년 10월 10일 공식 출범했고 다음날인 10월 11일 항공권 판매와 영업을 시작했다.,"{'word': '에어 캐나다 탱고', 'start_idx': 0, 'end_idx': 8, 'type': 'ORG'}","{'word': '2001년 10월 10일', 'start_idx': 11, 'end_idx': 23, 'type': 'DAT'}",org:founded,wikipedia
14670,"손 마사요시(, 1957년 8월 11일 ~ )는 일본의 기업인이자 소프트뱅크 그룹의 설립자이자 회장이다.","{'word': '소프트뱅크', 'start_idx': 34, 'end_idx': 38, 'type': 'ORG'}","{'word': '손 마사요시', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}",org:founded_by,wikipedia
14707,"그 후, 조승수 민주노동당 정책연구기관인 진보정치연구소장이 될 것이다.","{'word': '민주노동당', 'start_idx': 8, 'end_idx': 12, 'type': 'ORG'}","{'word': '진보정치연구소', 'start_idx': 22, 'end_idx': 28, 'type': 'ORG'}",org:members,wikipedia
14726,"2004년 10월 19일, 서울고법 형사합의27부(부장판사 김준형)는 아버지 전두환씨로부터 국민주택채권 167억원을 받은 뒤 71억원의 세금을 포탈한 혐의로 구속기소된 전재용씨에게 징역 2년6월에 벌금 60억원을 선고했다.","{'word': '전재용', 'start_idx': 80, 'end_idx': 82, 'type': 'PER'}","{'word': '전두환', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}",per:parents,wikipedia
14730,마카오 반환 당시 마카오 특별행정구 준비위원회 출범일인 1998년 5월 5일 마카오 주권감시단(중국 정부의 복구 카운트다운 감시단)이 공개됐고 1999년 12월 20일 자정 무렵 카운트다운이 열렸다.,"{'word': '마카오', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}","{'word': '특별행정구', 'start_idx': 15, 'end_idx': 19, 'type': 'ORG'}",org:members,wikipedia
14733,하지만 최진실의 어머니 정옥숙씨는 딸의 연예계 진출을 반대했고 최진실은 배우가 되려는 꿈을 포기해야 했다.,"{'word': '최진실', 'start_idx': 38, 'end_idx': 40, 'type': 'PER'}","{'word': '정옥숙', 'start_idx': 13, 'end_idx': 15, 'type': 'POH'}",per:parents,wikipedia
14760,방콕 시티는 2011년 4월 2일 가온 디지털 종합 차트에서 20위로 데뷔했다.,"{'word': '방콕 시티', 'start_idx': 1, 'end_idx': 5, 'type': 'ORG'}","{'word': '2011', 'start_idx': 9, 'end_idx': 12, 'type': 'DAT'}",org:founded,wikipedia
14772,"2015년, 코미디언 이휘재와 쌍둥이 아들 서언과 서준은 KBS 2TV ""슈퍼맨이 돌아왔다""에서 윤형빈과 정경미의 집을 방문했다.","{'word': '윤형빈', 'start_idx': 58, 'end_idx': 60, 'type': 'PER'}","{'word': '정경미', 'start_idx': 62, 'end_idx': 64, 'type': 'PER'}",per:spouse,wikitree
14787,"두 나라 사이의 전쟁을 해결하기 위해, 초대 대통령인 조지 워싱턴은 양국 관계를 개선하기 위한 특사로 존 제이를 영국에 보냈다.","{'word': '존 제이', 'start_idx': 35, 'end_idx': 38, 'type': 'PER'}","{'word': '조지 워싱턴', 'start_idx': 23, 'end_idx': 28, 'type': 'PER'}",per:colleagues,wikipedia
14793,"2012년 10월 21일 진보정의당이 창당되었고, 유시민도 진보정의당 소속으로 참여하였으나, 2013년 2월 19일 정계 은퇴를 선언하였다.","{'word': '진보정의당', 'start_idx': 14, 'end_idx': 18, 'type': 'ORG'}","{'word': '2012년 10월 21일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",org:founded,wikipedia
14811,이르쿠츠크 고려공산당은 1919년 9월 5일 이르쿠츠크에서 김철훈 등이 결성한 사회주의 단체인 한국공산당에서 유래했다.,"{'word': '고려공산당', 'start_idx': 6, 'end_idx': 10, 'type': 'ORG'}","{'word': '1919년 9월 5일', 'start_idx': 13, 'end_idx': 23, 'type': 'DAT'}",org:founded,wikipedia
14812,2000년 동아대에 입학한 그는 2002년 4학년 때 이탈리아 메시에서 열린 제1회 세계대학야구선수권대회 국가대표 선발 명단에 고려대 학생 이택근과 함께 처음으로 태극마크를 달았다.,"{'word': '이택근', 'start_idx': 95, 'end_idx': 97, 'type': 'PER'}","{'word': '고려대', 'start_idx': 81, 'end_idx': 83, 'type': 'ORG'}",per:schools_attended,wikipedia
14834,부산항만공사는 2004년 1월 16일 부산항만개발의 전문성과 효율성을 제고하여 경쟁력 있는 동북아 해운물류 거점으로 육성하여 국가경제 발전에 기여하기 위하여 국내 최초로 발족하였다.,"{'word': '부산항만공사', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '2004년 1월 16일', 'start_idx': 8, 'end_idx': 19, 'type': 'DAT'}",org:founded,wikitree
14861,"조승우는 데뷔 후 공식석상에서 가족을 언급할 때 어머니, 누나, 이모, 이모부 등만 언급하며 아버지에 대한 말을 아꼈다.","{'word': '조승우', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '어머니', 'start_idx': 33, 'end_idx': 35, 'type': 'POH'}",per:parents,wikipedia
14902,대산농어촌재단은 1991년 10월 25일 교보생명 신용호 설립자의 뜻에 따라 농어촌 복지 증진을 위해 설립된 국내 최초의 공익재단이다.,"{'word': '교보생명', 'start_idx': 8, 'end_idx': 11, 'type': 'ORG'}","{'word': '신용호', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}",org:founded_by,wikipedia
14919,"김일성은 김정숙의 재능을 알아보고 그녀를 경호원으로 임명했고, 그녀를 동북항일혁명군 신갈파 부대장으로 임명했다.","{'word': '김정숙', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '김일성', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:colleagues,wikipedia
14928,22일 강주은은 자신의 인스타그램에 남편 최민수와 두 아들의 사진을 공개했다.,"{'word': '최민수', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}","{'word': '강주은', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}",per:spouse,wikitree
14953,신익희 조봉암 후보는 야권 단일화 없이는 이승만 후보를 이길 수 없다고 보고 선거운동 전부터 단일화 협상을 시작했다.,"{'word': '조봉암', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '신익희', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:colleagues,wikipedia
14976,"게다가, 최진실은 조성민의 이혼 과정에서 임신했고, 조성민은 언론을 통해 최진실의 뱃속에 있는 아이가 간통으로 임신했을 수도 있다고 말함으로써 최진실의 자녀와 최진실의 자녀들의 명예를 훼손하는 것을 주저하지 않았다.","{'word': '최진실', 'start_idx': 94, 'end_idx': 96, 'type': 'PER'}","{'word': '조성민', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",per:spouse,wikipedia
14996,2011년 12월 민주노동당과 국민참여당이 통합되고 통합진보당이 창당되자 통합진보당 창당에 참여했다가 물러났다.,"{'word': '통합진보당', 'start_idx': 57, 'end_idx': 61, 'type': 'ORG'}","{'word': '민주노동당', 'start_idx': 10, 'end_idx': 14, 'type': 'ORG'}",org:members,wikipedia
15020,"대신 왕은 을지문덕에게 진지로 가서 거짓 투항하라고 명령했고, 사실 먼저 받은 우중문의 밀서에는 ""왕이나 문덕이 올 기회가 있으면 반드시 잡아야 한다""고 적혀 있어 차승희 주지스님 유사룡은 들을 필요가 없었다.","{'word': '을지문덕', 'start_idx': 6, 'end_idx': 9, 'type': 'PER'}","{'word': '유사룡', 'start_idx': 144, 'end_idx': 146, 'type': 'PER'}",per:colleagues,wikipedia
15031,이날 최민수는 전심과 마찬가지로 부인 강주은씨와 함께 법원을 찾았다.,"{'word': '최민수', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '강주은', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}",per:spouse,wikitree
15046,박정희 예비역 중령(1963년 1월 준장으로 예편)으로 쿠데타에 가담한 김종필은 초대 중앙정보부장에 취임했으나 공화당의 내분으로 정계를 은퇴했다.,"{'word': '김종필', 'start_idx': 72, 'end_idx': 74, 'type': 'PER'}","{'word': '박정희', 'start_idx': 54, 'end_idx': 56, 'type': 'PER'}",per:colleagues,wikipedia
